Datum,Energietraeger,Produktion_GWh
2017-06-01,Speicherkraft,76.0
2017-06-01,Thermische,7.2
2017-06-01,Wind,0.1
2017-06-02,Flusskraft,71.3
2017-06-02,Kernkraft,66.3
2017-06-02,Photovoltaik,8.0
2017-06-02,Speicherkraft,79.9
2017-06-02,Thermische,7.2
2017-06-02,Wind,0.1
2017-06-03,Flusskraft,72.4
2017-06-03,Kernkraft,66.1
2017-06-03,Photovoltaik,7.2
2017-06-03,Speicherkraft,56.2
2017-06-03,Thermische,7.2
2017-06-03,Wind,0.2
2017-06-04,Flusskraft,88.9
2017-06-04,Kernkraft,46.4
2017-06-04,Photovoltaik,5.2
2017-06-04,Speicherkraft,29.4
2017-06-04,Thermische,7.2
2017-06-04,Wind,0.4
2017-06-05,Flusskraft,86.2
2017-06-05,Kernkraft,43.7
2017-06-05,Photovoltaik,3.1
2017-06-05,Speicherkraft,39.4
2017-06-05,Thermische,7.2
2017-06-05,Wind,0.2
2017-06-06,Flusskraft,86.8
2017-06-06,Kernkraft,43.6
2017-06-06,Photovoltaik,5.3
2017-06-06,Speicherkraft,49.8
2017-06-06,Thermische,7.2
2017-06-06,Wind,0.7
2017-06-07,Flusskraft,68.3
2017-06-07,Kernkraft,43.1
2017-06-07,Photovoltaik,8.5
2017-06-07,Speicherkraft,57.1
2017-06-07,Thermische,7.2
2017-06-07,Wind,0.7
2017-06-08,Flusskraft,59.5
2017-06-08,Kernkraft,43.2
2017-06-08,Photovoltaik,9.7
2017-06-08,Speicherkraft,81.4
2017-06-08,Thermische,7.2
2017-06-08,Wind,0.2
2017-06-09,Flusskraft,58.7
2017-06-09,Kernkraft,42.9
2017-06-09,Photovoltaik,6.3
2017-06-09,Speicherkraft,89.1
2017-06-09,Thermische,7.2
2017-06-09,Wind,0.3
2017-06-10,Flusskraft,53.8
2017-06-10,Kernkraft,42.8
2017-06-10,Photovoltaik,8.1
2017-06-10,Speicherkraft,67.2
2017-06-10,Thermische,7.2
2017-06-10,Wind,0.2
2017-06-11,Flusskraft,56.8
2017-06-11,Kernkraft,42.5
2017-06-11,Photovoltaik,10.3
2017-06-11,Speicherkraft,43.9
2017-06-11,Thermische,7.2
2017-06-11,Wind,0.1
2017-06-12,Flusskraft,67.3
2017-06-12,Kernkraft,42.2
2017-06-12,Photovoltaik,7.8
2017-06-12,Speicherkraft,76.8
2017-06-12,Thermische,7.2
2017-06-12,Wind,0.3
2017-06-13,Flusskraft,71.0
2017-06-13,Kernkraft,42.2
2017-06-13,Photovoltaik,8.4
2017-06-13,Speicherkraft,92.2
2017-06-13,Thermische,7.2
2017-06-13,Wind,0.3
2017-06-14,Flusskraft,73.3
2017-06-14,Kernkraft,42.4
2017-06-14,Photovoltaik,5.9
2017-06-14,Speicherkraft,92.8
2017-06-14,Thermische,7.2
2017-06-14,Wind,0.2
2017-06-15,Flusskraft,75.7
2017-06-15,Kernkraft,41.9
2017-06-15,Photovoltaik,8.1
2017-06-15,Speicherkraft,53.9
2017-06-15,Thermische,7.2
2017-06-15,Wind,0.2
2017-06-16,Flusskraft,73.1
2017-06-16,Kernkraft,42.4
2017-06-16,Photovoltaik,8.2
2017-06-16,Speicherkraft,57.0
2017-06-16,Thermische,7.2
2017-06-16,Wind,0.4
2017-06-17,Flusskraft,69.4
2017-06-17,Kernkraft,42.6
2017-06-17,Photovoltaik,10.3
2017-06-17,Speicherkraft,54.4
2017-06-17,Thermische,7.2
2017-06-17,Wind,0.7
2017-06-18,Flusskraft,66.3
2017-06-18,Kernkraft,42.4
2017-06-18,Photovoltaik,11.1
2017-06-18,Speicherkraft,49.4
2017-06-18,Thermische,7.2
2017-06-18,Wind,0.5
2017-06-19,Flusskraft,69.9
2017-06-19,Kernkraft,42.3
2017-06-19,Photovoltaik,9.1
2017-06-19,Speicherkraft,94.5
2017-06-19,Thermische,7.2
2017-06-19,Wind,0.1
2017-06-20,Flusskraft,72.3
2017-06-20,Kernkraft,41.9
2017-06-20,Photovoltaik,8.3
2017-06-20,Speicherkraft,79.8
2017-06-20,Thermische,7.2
2017-06-20,Wind,0.2
2017-06-21,Flusskraft,74.2
2017-06-21,Kernkraft,41.8
2017-06-21,Photovoltaik,8.6
2017-06-21,Speicherkraft,88.6
2017-06-21,Thermische,7.2
2017-06-21,Wind,0.1
2017-06-22,Flusskraft,71.1
2017-06-22,Kernkraft,41.8
2017-06-22,Photovoltaik,8.8
2017-06-22,Speicherkraft,71.7
2017-06-22,Thermische,7.2
2017-06-22,Wind,0.2
2017-06-23,Flusskraft,70.2
2017-06-23,Kernkraft,41.0
2017-06-23,Photovoltaik,7.8
2017-06-23,Speicherkraft,71.4
2017-06-23,Thermische,7.2
2017-06-23,Wind,0.4
2017-06-24,Flusskraft,69.5
2017-06-24,Kernkraft,40.9
2017-06-24,Photovoltaik,6.0
2017-06-24,Speicherkraft,35.9
2017-06-24,Thermische,7.2
2017-06-24,Wind,0.1
2017-06-25,Flusskraft,73.7
2017-06-25,Kernkraft,40.9
2017-06-25,Photovoltaik,6.4
2017-06-25,Speicherkraft,33.9
2017-06-25,Thermische,7.2
2017-06-25,Wind,0.3
2017-06-26,Flusskraft,74.6
2017-06-26,Kernkraft,40.9
2017-06-26,Photovoltaik,8.0
2017-06-26,Speicherkraft,86.3
2017-06-26,Thermische,7.2
2017-06-26,Wind,0.1
2017-06-27,Flusskraft,79.4
2017-06-27,Kernkraft,42.0
2017-06-27,Photovoltaik,6.2
2017-06-27,Speicherkraft,103.3
2017-06-27,Thermische,7.2
2017-06-27,Wind,0.2
2017-06-28,Flusskraft,96.1
2017-06-28,Kernkraft,42.1
2017-06-28,Photovoltaik,4.5
2017-06-28,Speicherkraft,75.8
2017-06-28,Thermische,7.2
2017-06-28,Wind,0.4
2017-06-29,Flusskraft,94.5
2017-06-29,Kernkraft,42.1
2017-06-29,Photovoltaik,6.4
2017-06-29,Speicherkraft,73.4
2017-06-29,Thermische,7.2
2017-06-29,Wind,0.6
2017-06-30,Flusskraft,68.9
2017-06-30,Kernkraft,59.3
2017-06-30,Photovoltaik,8.4
2017-06-30,Speicherkraft,73.4
2017-06-30,Thermische,7.2
2017-06-30,Wind,0.5
2017-07-01,Flusskraft,62.3
2017-07-01,Kernkraft,62.0
2017-07-01,Photovoltaik,6.4
2017-07-01,Speicherkraft,43.0
2017-07-01,Thermische,6.9
2017-07-01,Wind,0.6
2017-07-02,Flusskraft,55.9
2017-07-02,Kernkraft,62.7
2017-07-02,Photovoltaik,2.5
2017-07-02,Speicherkraft,43.0
2017-07-02,Thermische,6.9
2017-07-02,Wind,0.4
2017-07-03,Flusskraft,56.9
2017-07-03,Kernkraft,63.7
2017-07-03,Photovoltaik,6.8
2017-07-03,Speicherkraft,79.4
2017-07-03,Thermische,6.9
2017-07-03,Wind,0.1
2017-07-04,Flusskraft,58.8
2017-07-04,Kernkraft,64.5
2017-07-04,Photovoltaik,9.5
2017-07-04,Speicherkraft,81.2
2017-07-04,Thermische,6.9
2017-07-04,Wind,0.1
2017-07-05,Flusskraft,61.9
2017-07-05,Kernkraft,65.1
2017-07-05,Photovoltaik,9.1
2017-07-05,Speicherkraft,91.2
2017-07-05,Thermische,6.9
2017-07-05,Wind,0.1
2017-07-06,Flusskraft,62.3
2017-07-06,Kernkraft,65.4
2017-07-06,Photovoltaik,9.9
2017-07-06,Speicherkraft,93.0
2017-07-06,Thermische,6.9
2017-07-06,Wind,0.1
2017-07-07,Flusskraft,63.5
2017-07-07,Kernkraft,65.1
2017-07-07,Photovoltaik,8.7
2017-07-07,Speicherkraft,89.5
2017-07-07,Thermische,6.9
2017-07-07,Wind,0.3
2017-07-08,Flusskraft,62.2
2017-07-08,Kernkraft,65.1
2017-07-08,Photovoltaik,8.2
2017-07-08,Speicherkraft,39.0
2017-07-08,Thermische,6.9
2017-07-08,Wind,0.2
2017-07-09,Flusskraft,63.7
2017-07-09,Kernkraft,65.3
2017-07-09,Photovoltaik,5.1
2017-07-09,Speicherkraft,33.8
2017-07-09,Thermische,6.9
2017-07-09,Wind,0.2
2017-07-10,Flusskraft,80.9
2017-07-10,Kernkraft,65.4
2017-07-10,Photovoltaik,5.9
2017-07-10,Speicherkraft,96.8
2017-07-10,Thermische,6.9
2017-07-10,Wind,0.3
2017-07-11,Flusskraft,76.8
2017-07-11,Kernkraft,65.7
2017-07-11,Photovoltaik,6.3
2017-07-11,Speicherkraft,75.5
2017-07-11,Thermische,6.9
2017-07-11,Wind,0.2
2017-07-12,Flusskraft,67.5
2017-07-12,Kernkraft,65.5
2017-07-12,Photovoltaik,7.0
2017-07-12,Speicherkraft,75.8
2017-07-12,Thermische,6.9
2017-07-12,Wind,0.5
2017-07-13,Flusskraft,64.9
2017-07-13,Kernkraft,65.4
2017-07-13,Photovoltaik,6.5
2017-07-13,Speicherkraft,70.0
2017-07-13,Thermische,6.9
2017-07-13,Wind,0.3
2017-07-14,Flusskraft,60.3
2017-07-14,Kernkraft,65.8
2017-07-14,Photovoltaik,7.0
2017-07-14,Speicherkraft,60.6
2017-07-14,Thermische,6.9
2017-07-14,Wind,0.4
2017-07-15,Flusskraft,53.7
2017-07-15,Kernkraft,66.2
2017-07-15,Photovoltaik,7.6
2017-07-15,Speicherkraft,30.9
2017-07-15,Thermische,6.9
2017-07-15,Wind,0.4
2017-07-16,Flusskraft,49.6
2017-07-16,Kernkraft,66.0
2017-07-16,Photovoltaik,9.3
2017-07-16,Speicherkraft,27.7
2017-07-16,Thermische,6.9
2017-07-16,Wind,0.3
2017-07-17,Flusskraft,62.4
2017-07-17,Kernkraft,65.6
2017-07-17,Photovoltaik,8.2
2017-07-17,Speicherkraft,79.8
2017-07-17,Thermische,6.9
2017-07-17,Wind,0.1
2017-07-18,Flusskraft,67.8
2017-07-18,Kernkraft,65.3
2017-07-18,Photovoltaik,7.3
2017-07-18,Speicherkraft,71.9
2017-07-18,Thermische,6.9
2017-07-18,Wind,0.2
2017-07-19,Flusskraft,68.5
2017-07-19,Kernkraft,65.0
2017-07-19,Photovoltaik,7.3
2017-07-19,Speicherkraft,66.2
2017-07-19,Thermische,6.9
2017-07-19,Wind,0.4
2017-07-20,Flusskraft,67.3
2017-07-20,Kernkraft,65.1
2017-07-20,Photovoltaik,5.8
2017-07-20,Speicherkraft,58.3
2017-07-20,Thermische,6.9
2017-07-20,Wind,0.3
2017-07-21,Flusskraft,66.7
2017-07-21,Kernkraft,64.9
2017-07-21,Photovoltaik,6.4
2017-07-21,Speicherkraft,52.4
2017-07-21,Thermische,6.9
2017-07-21,Wind,0.2
2017-07-22,Flusskraft,64.8
2017-07-22,Kernkraft,65.1
2017-07-22,Photovoltaik,7.6
2017-07-22,Speicherkraft,30.3
2017-07-22,Thermische,6.9
2017-07-22,Wind,0.2
2017-07-23,Flusskraft,62.4
2017-07-23,Kernkraft,65.6
2017-07-23,Photovoltaik,4.8
2017-07-23,Speicherkraft,26.5
2017-07-23,Thermische,6.9
2017-07-23,Wind,0.3
2017-07-24,Flusskraft,70.5
2017-07-24,Kernkraft,64.7
2017-07-24,Photovoltaik,3.4
2017-07-24,Speicherkraft,74.9
2017-07-24,Thermische,6.9
2017-07-24,Wind,0.6
2017-07-25,Flusskraft,66.7
2017-07-25,Kernkraft,66.0
2017-07-25,Photovoltaik,5.8
2017-07-25,Speicherkraft,43.2
2017-07-25,Thermische,6.9
2017-07-25,Wind,0.5
2017-07-26,Flusskraft,63.1
2017-07-26,Kernkraft,66.2
2017-07-26,Photovoltaik,4.8
2017-07-26,Speicherkraft,68.0
2017-07-26,Thermische,6.9
2017-07-26,Wind,0.5
2017-07-27,Flusskraft,59.1
2017-07-27,Kernkraft,62.9
2017-07-27,Photovoltaik,3.9
2017-07-27,Speicherkraft,75.8
2017-07-27,Thermische,6.9
2017-07-27,Wind,0.4
2017-07-28,Flusskraft,59.5
2017-07-28,Kernkraft,65.8
2017-07-28,Photovoltaik,5.8
2017-07-28,Speicherkraft,52.4
2017-07-28,Thermische,6.9
2017-07-28,Wind,0.3
2017-07-29,Flusskraft,59.2
2017-07-29,Kernkraft,65.6
2017-07-29,Photovoltaik,7.6
2017-07-29,Speicherkraft,26.9
2017-07-29,Thermische,6.9
2017-07-29,Wind,0.2
2017-07-30,Flusskraft,64.0
2017-07-30,Kernkraft,65.2
2017-07-30,Photovoltaik,6.9
2017-07-30,Speicherkraft,27.3
2017-07-30,Thermische,6.9
2017-07-30,Wind,0.3
2017-07-31,Flusskraft,77.8
2017-07-31,Kernkraft,65.2
2017-07-31,Photovoltaik,8.0
2017-07-31,Speicherkraft,63.7
2017-07-31,Thermische,6.9
2017-07-31,Wind,0.3
2017-08-01,Flusskraft,74.7
2017-08-01,Kernkraft,64.4
2017-08-01,Photovoltaik,7.4
2017-08-01,Speicherkraft,68.2
2017-08-01,Thermische,7.0
2017-08-01,Wind,0.3
2017-08-02,Flusskraft,76.7
2017-08-02,Kernkraft,64.7
2017-08-02,Photovoltaik,7.7
2017-08-02,Speicherkraft,69.0
2017-08-02,Thermische,7.0
2017-08-02,Wind,0.1
2017-08-03,Flusskraft,73.9
2017-08-03,Kernkraft,64.3
2017-08-03,Photovoltaik,6.8
2017-08-03,Speicherkraft,55.6
2017-08-03,Thermische,7.0
2017-08-03,Wind,0.3
2017-08-04,Flusskraft,73.5
2017-08-04,Kernkraft,63.5
2017-08-04,Photovoltaik,5.7
2017-08-04,Speicherkraft,73.2
2017-08-04,Thermische,7.0
2017-08-04,Wind,0.2
2017-08-05,Flusskraft,69.0
2017-08-05,Kernkraft,55.5
2017-08-05,Photovoltaik,6.5
2017-08-05,Speicherkraft,34.6
2017-08-05,Thermische,7.0
2017-08-05,Wind,0.3
2017-08-06,Flusskraft,63.8
2017-08-06,Kernkraft,56.7
2017-08-06,Photovoltaik,4.5
2017-08-06,Speicherkraft,33.5
2017-08-06,Thermische,7.0
2017-08-06,Wind,0.4
2017-08-07,Flusskraft,60.4
2017-08-07,Kernkraft,58.4
2017-08-07,Photovoltaik,8.9
2017-08-07,Speicherkraft,64.8
2017-08-07,Thermische,7.0
2017-08-07,Wind,0.2
2017-08-08,Flusskraft,79.8
2017-08-08,Kernkraft,65.2
2017-08-08,Photovoltaik,3.5
2017-08-08,Speicherkraft,59.9
2017-08-08,Thermische,7.0
2017-08-08,Wind,0.4
2017-08-09,Flusskraft,90.2
2017-08-09,Kernkraft,65.5
2017-08-09,Photovoltaik,3.4
2017-08-09,Speicherkraft,74.0
2017-08-09,Thermische,7.0
2017-08-09,Wind,0.1
2017-08-10,Flusskraft,86.2
2017-08-10,Kernkraft,65.7
2017-08-10,Photovoltaik,2.4
2017-08-10,Speicherkraft,99.4
2017-08-10,Thermische,7.0
2017-08-10,Wind,0.1
2017-08-11,Flusskraft,81.3
2017-08-11,Kernkraft,65.8
2017-08-11,Photovoltaik,3.0
2017-08-11,Speicherkraft,90.8
2017-08-11,Thermische,7.0
2017-08-11,Wind,0.3
2017-08-12,Flusskraft,60.6
2017-08-12,Kernkraft,64.2
2017-08-12,Photovoltaik,5.6
2017-08-12,Speicherkraft,32.8
2017-08-12,Thermische,7.0
2017-08-12,Wind,0.4
2017-08-13,Flusskraft,53.5
2017-08-13,Kernkraft,56.8
2017-08-13,Photovoltaik,6.5
2017-08-13,Speicherkraft,44.8
2017-08-13,Thermische,7.0
2017-08-13,Wind,0.2
2017-08-14,Flusskraft,55.8
2017-08-14,Kernkraft,56.4
2017-08-14,Photovoltaik,6.7
2017-08-14,Speicherkraft,72.8
2017-08-14,Thermische,7.0
2017-08-14,Wind,0.2
2017-08-15,Flusskraft,56.8
2017-08-15,Kernkraft,56.0
2017-08-15,Photovoltaik,7.4
2017-08-15,Speicherkraft,54.2
2017-08-15,Thermische,7.0
2017-08-15,Wind,0.2
2017-08-16,Flusskraft,64.4
2017-08-16,Kernkraft,56.0
2017-08-16,Photovoltaik,6.5
2017-08-16,Speicherkraft,93.1
2017-08-16,Thermische,7.0
2017-08-16,Wind,0.1
2017-08-17,Flusskraft,61.1
2017-08-17,Kernkraft,55.8
2017-08-17,Photovoltaik,6.9
2017-08-17,Speicherkraft,68.5
2017-08-17,Thermische,7.0
2017-08-17,Wind,0.1
2017-08-18,Flusskraft,64.8
2017-08-18,Kernkraft,50.8
2017-08-18,Photovoltaik,7.1
2017-08-18,Speicherkraft,81.7
2017-08-18,Thermische,7.0
2017-08-18,Wind,0.3
2017-08-19,Flusskraft,64.3
2017-08-19,Kernkraft,47.7
2017-08-19,Photovoltaik,6.1
2017-08-19,Speicherkraft,23.2
2017-08-19,Thermische,7.0
2017-08-19,Wind,0.4
2017-08-20,Flusskraft,51.7
2017-08-20,Kernkraft,48.4
2017-08-20,Photovoltaik,7.1
2017-08-20,Speicherkraft,27.5
2017-08-20,Thermische,7.0
2017-08-20,Wind,0.3
2017-08-21,Flusskraft,50.0
2017-08-21,Kernkraft,48.4
2017-08-21,Photovoltaik,7.1
2017-08-21,Speicherkraft,73.9
2017-08-21,Thermische,7.0
2017-08-21,Wind,0.1
2017-08-22,Flusskraft,51.4
2017-08-22,Kernkraft,48.2
2017-08-22,Photovoltaik,8.1
2017-08-22,Speicherkraft,76.0
2017-08-22,Thermische,7.0
2017-08-22,Wind,0.1
2017-08-23,Flusskraft,53.3
2017-08-23,Kernkraft,47.6
2017-08-23,Photovoltaik,7.8
2017-08-23,Speicherkraft,71.9
2017-08-23,Thermische,7.0
2017-08-23,Wind,0.1
2017-08-24,Flusskraft,55.3
2017-08-24,Kernkraft,47.5
2017-08-24,Photovoltaik,6.5
2017-08-24,Speicherkraft,76.8
2017-08-24,Thermische,7.0
2017-08-24,Wind,0.2
2017-08-25,Flusskraft,55.9
2017-08-25,Kernkraft,47.4
2017-08-25,Photovoltaik,7.7
2017-08-25,Speicherkraft,77.6
2017-08-25,Thermische,7.0
2017-08-25,Wind,0.2
2017-08-26,Flusskraft,56.5
2017-08-26,Kernkraft,47.4
2017-08-26,Photovoltaik,7.3
2017-08-26,Speicherkraft,55.8
2017-08-26,Thermische,7.0
2017-08-26,Wind,0.2
2017-08-27,Flusskraft,51.6
2017-08-27,Kernkraft,47.4
2017-08-27,Photovoltaik,6.1
2017-08-27,Speicherkraft,32.7
2017-08-27,Thermische,7.0
2017-08-27,Wind,0.1
2017-08-28,Flusskraft,53.4
2017-08-28,Kernkraft,47.4
2017-08-28,Photovoltaik,7.0
2017-08-28,Speicherkraft,80.8
2017-08-28,Thermische,7.0
2017-08-28,Wind,0.1
2017-08-29,Flusskraft,52.8
2017-08-29,Kernkraft,47.5
2017-08-29,Photovoltaik,7.6
2017-08-29,Speicherkraft,76.3
2017-08-29,Thermische,7.0
2017-08-29,Wind,0.1
2017-08-30,Flusskraft,56.4
2017-08-30,Kernkraft,47.4
2017-08-30,Photovoltaik,5.4
2017-08-30,Speicherkraft,63.9
2017-08-30,Thermische,7.0
2017-08-30,Wind,0.4
2017-08-31,Flusskraft,84.1
2017-08-31,Kernkraft,47.9
2017-08-31,Photovoltaik,1.4
2017-08-31,Speicherkraft,36.5
2017-08-31,Thermische,7.0
2017-08-31,Wind,0.3
2017-09-01,Flusskraft,96.7
2017-09-01,Kernkraft,48.1
2017-09-01,Photovoltaik,2.2
2017-09-01,Speicherkraft,48.1
2017-09-01,Thermische,8.9
2017-09-01,Wind,0.4
2017-09-02,Flusskraft,76.0
2017-09-02,Kernkraft,48.5
2017-09-02,Photovoltaik,3.6
2017-09-02,Speicherkraft,53.0
2017-09-02,Thermische,8.9
2017-09-02,Wind,0.2
2017-09-03,Flusskraft,58.6
2017-09-03,Kernkraft,48.4
2017-09-03,Photovoltaik,5.9
2017-09-03,Speicherkraft,42.0
2017-09-03,Thermische,8.9
2017-09-03,Wind,0.2
2017-09-04,Flusskraft,56.4
2017-09-04,Kernkraft,48.4
2017-09-04,Photovoltaik,5.3
2017-09-04,Speicherkraft,73.6
2017-09-04,Thermische,8.9
2017-09-04,Wind,0.1
2017-09-05,Flusskraft,54.1
2017-09-05,Kernkraft,47.8
2017-09-05,Photovoltaik,6.2
2017-09-05,Speicherkraft,63.5
2017-09-05,Thermische,8.9
2017-09-05,Wind,0.2
2017-09-06,Flusskraft,52.9
2017-09-06,Kernkraft,47.8
2017-09-06,Photovoltaik,4.1
2017-09-06,Speicherkraft,59.8
2017-09-06,Thermische,8.9
2017-09-06,Wind,0.5
2017-09-07,Flusskraft,50.8
2017-09-07,Kernkraft,48.5
2017-09-07,Photovoltaik,4.8
2017-09-07,Speicherkraft,66.2
2017-09-07,Thermische,8.9
2017-09-07,Wind,0.2
2017-09-08,Flusskraft,51.2
2017-09-08,Kernkraft,52.8
2017-09-08,Photovoltaik,5.7
2017-09-08,Speicherkraft,50.7
2017-09-08,Thermische,8.9
2017-09-08,Wind,0.4
2017-09-09,Flusskraft,68.9
2017-09-09,Kernkraft,55.8
2017-09-09,Photovoltaik,1.7
2017-09-09,Speicherkraft,43.0
2017-09-09,Thermische,8.9
2017-09-09,Wind,0.5
2017-09-10,Flusskraft,68.3
2017-09-10,Kernkraft,56.6
2017-09-10,Photovoltaik,3.6
2017-09-10,Speicherkraft,31.4
2017-09-10,Thermische,8.9
2017-09-10,Wind,0.2
2017-09-11,Flusskraft,55.7
2017-09-11,Kernkraft,57.3
2017-09-11,Photovoltaik,3.8
2017-09-11,Speicherkraft,53.8
2017-09-11,Thermische,8.9
2017-09-11,Wind,0.6
2017-09-12,Flusskraft,49.5
2017-09-12,Kernkraft,57.4
2017-09-12,Photovoltaik,4.2
2017-09-12,Speicherkraft,76.2
2017-09-12,Thermische,8.9
2017-09-12,Wind,0.6
2017-09-13,Flusskraft,45.9
2017-09-13,Kernkraft,57.2
2017-09-13,Photovoltaik,2.4
2017-09-13,Speicherkraft,66.9
2017-09-13,Thermische,8.9
2017-09-13,Wind,0.9
2017-09-14,Flusskraft,46.7
2017-09-14,Kernkraft,57.4
2017-09-14,Photovoltaik,2.4
2017-09-14,Speicherkraft,61.7
2017-09-14,Thermische,8.9
2017-09-14,Wind,0.9
2017-09-15,Flusskraft,45.7
2017-09-15,Kernkraft,57.7
2017-09-15,Photovoltaik,6.1
2017-09-15,Speicherkraft,89.7
2017-09-15,Thermische,8.9
2017-09-15,Wind,0.2
2017-09-16,Flusskraft,42.5
2017-09-16,Kernkraft,57.4
2017-09-16,Photovoltaik,5.1
2017-09-16,Speicherkraft,63.3
2017-09-16,Thermische,8.9
2017-09-16,Wind,0.1
2017-09-17,Flusskraft,42.5
2017-09-17,Kernkraft,44.9
2017-09-17,Photovoltaik,4.8
2017-09-17,Speicherkraft,46.3
2017-09-17,Thermische,8.9
2017-09-17,Wind,0.2
2017-09-18,Flusskraft,46.2
2017-09-18,Kernkraft,34.3
2017-09-18,Photovoltaik,4.6
2017-09-18,Speicherkraft,80.5
2017-09-18,Thermische,8.9
2017-09-18,Wind,0.2
2017-09-19,Flusskraft,43.9
2017-09-19,Kernkraft,32.8
2017-09-19,Photovoltaik,4.2
2017-09-19,Speicherkraft,54.9
2017-09-19,Thermische,8.9
2017-09-19,Wind,0.3
2017-09-20,Flusskraft,40.9
2017-09-20,Kernkraft,32.7
2017-09-20,Photovoltaik,5.3
2017-09-20,Speicherkraft,56.0
2017-09-20,Thermische,8.9
2017-09-20,Wind,0.3
2017-09-21,Flusskraft,38.2
2017-09-21,Kernkraft,32.6
2017-09-21,Photovoltaik,7.1
2017-09-21,Speicherkraft,46.6
2017-09-21,Thermische,8.9
2017-09-21,Wind,0.1
2017-09-22,Flusskraft,36.8
2017-09-22,Kernkraft,32.6
2017-09-22,Photovoltaik,5.5
2017-09-22,Speicherkraft,55.2
2017-09-22,Thermische,8.9
2017-09-22,Wind,0.1
2017-09-23,Flusskraft,35.9
2017-09-23,Kernkraft,32.5
2017-09-23,Photovoltaik,5.7
2017-09-23,Speicherkraft,42.0
2017-09-23,Thermische,8.9
2017-09-23,Wind,0.1
2017-09-24,Flusskraft,35.3
2017-09-24,Kernkraft,32.5
2017-09-24,Photovoltaik,5.3
2017-09-24,Speicherkraft,31.5
2017-09-24,Thermische,8.9
2017-09-24,Wind,0.2
2017-09-25,Flusskraft,37.0
2017-09-25,Kernkraft,32.5
2017-09-25,Photovoltaik,5.4
2017-09-25,Speicherkraft,82.6
2017-09-25,Thermische,8.9
2017-09-25,Wind,0.1
2017-09-26,Flusskraft,37.3
2017-09-26,Kernkraft,32.6
2017-09-26,Photovoltaik,3.6
2017-09-26,Speicherkraft,85.6
2017-09-26,Thermische,8.9
2017-09-26,Wind,0.1
2017-09-27,Flusskraft,35.5
2017-09-27,Kernkraft,32.8
2017-09-27,Photovoltaik,4.7
2017-09-27,Speicherkraft,61.4
2017-09-27,Thermische,8.9
2017-09-27,Wind,0.1
2017-09-28,Flusskraft,34.2
2017-09-28,Kernkraft,39.7
2017-09-28,Photovoltaik,4.5
2017-09-28,Speicherkraft,57.9
2017-09-28,Thermische,8.9
2017-09-28,Wind,0.2
2017-09-29,Flusskraft,32.9
2017-09-29,Kernkraft,40.1
2017-09-29,Photovoltaik,3.5
2017-09-29,Speicherkraft,39.3
2017-09-29,Thermische,8.9
2017-09-29,Wind,0.1
2017-09-30,Flusskraft,32.4
2017-09-30,Kernkraft,40.5
2017-09-30,Photovoltaik,3.1
2017-09-30,Speicherkraft,23.4
2017-09-30,Thermische,8.9
2017-09-30,Wind,0.2
2017-10-01,Flusskraft,36.6
2017-10-01,Kernkraft,41.4
2017-10-01,Photovoltaik,2.8
2017-10-01,Speicherkraft,22.0
2017-10-01,Thermische,9.6
2017-10-01,Wind,0.1
2017-10-02,Flusskraft,39.7
2017-10-02,Kernkraft,41.4
2017-10-02,Photovoltaik,1.9
2017-10-02,Speicherkraft,41.5
2017-10-02,Thermische,9.6
2017-10-02,Wind,0.5
2017-10-03,Flusskraft,53.8
2017-10-03,Kernkraft,41.3
2017-10-03,Photovoltaik,2.2
2017-10-03,Speicherkraft,43.1
2017-10-03,Thermische,9.6
2017-10-03,Wind,0.5
2017-10-04,Flusskraft,50.0
2017-10-04,Kernkraft,41.4
2017-10-04,Photovoltaik,4.3
2017-10-04,Speicherkraft,49.6
2017-10-04,Thermische,9.6
2017-10-04,Wind,0.2
2017-10-05,Flusskraft,45.2
2017-10-05,Kernkraft,41.4
2017-10-05,Photovoltaik,6.0
2017-10-05,Speicherkraft,54.7
2017-10-05,Thermische,9.6
2017-10-05,Wind,0.6
2017-10-06,Flusskraft,46.3
2017-10-06,Kernkraft,41.5
2017-10-06,Photovoltaik,4.5
2017-10-06,Speicherkraft,53.0
2017-10-06,Thermische,9.6
2017-10-06,Wind,0.4
2017-10-07,Flusskraft,38.9
2017-10-07,Kernkraft,41.6
2017-10-07,Photovoltaik,5.0
2017-10-07,Speicherkraft,25.3
2017-10-07,Thermische,9.6
2017-10-07,Wind,0.2
2017-10-08,Flusskraft,36.5
2017-10-08,Kernkraft,41.5
2017-10-08,Photovoltaik,1.7
2017-10-08,Speicherkraft,18.9
2017-10-08,Thermische,9.6
2017-10-08,Wind,0.4
2017-10-09,Flusskraft,38.2
2017-10-09,Kernkraft,41.4
2017-10-09,Photovoltaik,3.3
2017-10-09,Speicherkraft,59.5
2017-10-09,Thermische,9.6
2017-10-09,Wind,0.1
2017-10-10,Flusskraft,40.8
2017-10-10,Kernkraft,41.4
2017-10-10,Photovoltaik,4.4
2017-10-10,Speicherkraft,68.2
2017-10-10,Thermische,9.6
2017-10-10,Wind,0.2
2017-10-11,Flusskraft,38.8
2017-10-11,Kernkraft,41.4
2017-10-11,Photovoltaik,5.3
2017-10-11,Speicherkraft,58.7
2017-10-11,Thermische,9.6
2017-10-11,Wind,0.3
2017-10-12,Flusskraft,36.1
2017-10-12,Kernkraft,41.4
2017-10-12,Photovoltaik,4.7
